Diff_Out_Magnitude X,Diff_Out_Magnitude Y
1000,77.14714724254421
1059.253725177289,77.14221145524208
1122.018454301964,77.13646565177285
1188.502227437019,77.12982603417407
1258.925411794168,77.12219951278541
1333.521432163324,77.11348251433301
1412.537544622755,77.10355971520234
1496.235656094434,77.09230269899278
1584.893192461114,77.07956854104091
1678.804018122561,77.06519832129135
1778.279410038923,77.04901557072078
1883.649089489801,77.03082465891698
1995.26231496888,77.01040913646378
2113.489039836647,76.98753004943269
2238.72113856834,76.96192425139441
2371.373705661656,76.93330274747527
2511.886431509581,76.90134911329548
2660.72505979881,76.86571804311168
2818.382931264455,76.82603409362855
2985.382618917961,76.78189070300891
3162.27766016838,76.73284957600674
3349.654391578278,76.67844054028008
3548.133892335756,76.61816198734007
3758.374042884443,76.55148202100361
3981.071705534974,76.47784043631682
4216.965034285824,76.3966516507889
4466.835921509632,76.30730869394885
4731.512589614807,76.2091883406664
5011.872336272725,76.10165743710769
5308.844442309886,75.98408042077634
5623.413251903494,75.85582797673806
5956.621435290108,75.71628669985483
6309.573444801936,75.56486955735774
6683.43917568615,75.40102686630948
7079.457843841383,75.22425742721695
7498.942093324562,75.03411939581147
7943.282347242819,74.83024043702751
8413.951416451955,74.61232669659621
8912.509381337461,74.38017015043852
9440.60876285924,74.13365395282193
10000.00000000001,73.87275549636655
10592.53725177289,73.59754701659973
11220.18454301964,73.30819370786435
11885.02227437019,73.00494945431156
12589.25411794168,72.68815040863659
13335.21432163325,72.3582067563875
14125.37544622755,72.01559308116147
14962.35656094434,71.66083778784974
15848.93192461114,71.29451204776086
16788.04018122561,70.91721870572209
17782.79410038924,70.5295815380141
18836.49089489802,70.13223518345642
19952.62314968881,69.72581599203092
21134.89039836648,69.31095395687522
22387.21138568341,68.88826582119042
23713.73705661657,68.45834938574909
25118.86431509582,68.02177898923483
26607.25059798811,67.57910209210016
28183.82931264456,67.13083686603937
29853.82618917962,66.67747067354713
31622.77660168382,66.21945931385233
33496.54391578279,65.7572269112775
35481.33892335757,65.29116632690693
37583.74042884444,64.82163998373659
39810.71705534976,64.34898100652931
42169.65034285826,63.87349459033649
44668.35921509634,63.3954595240609
47315.12589614809,62.91512980782962
50118.72336272727,62.43273631416287
53088.44442309887,61.94848845315374
56234.13251903495,61.46257581077179
59566.21435290109,60.97516973705795
63095.73444801938,60.4864248674349
66834.39175686151,59.99648056560251
70794.57843841385,59.50546228087678
74989.42093324565,59.01348281613645
79432.82347242822,58.5206435053233
84139.51416451958,58.02703530137493
89125.09381337464,57.53273977701439
94406.08762859243,57.03783004190274
100000.0000000001,56.54237158035621
105925.372517729,56.04642301431851
112201.8454301965,55.55003679649208
118850.222743702,55.05325983863122
125892.5411794169,54.55613407995255
133352.1432163326,54.05869700047413
141253.7544622756,53.5609820839198
149623.5656094435,53.06301923456785
158489.3192461116,52.56483515218448
167880.4018122563,52.06645366887126
177827.9410038925,51.56789605141975
188364.9089489803,51.0691812724483
199526.2314968882,50.57032625335827
211348.903983665,50.07134608186281
223872.1138568343,49.57225420662021
237137.3705661659,49.07306261125125
251188.6431509584,48.57378196983264
266072.5059798813,48.0744217857268
281838.2931264458,47.57499051545692
298538.2618917964,47.07549567914622
316227.7660168384,46.57594395889699
334965.4391578281,46.07634128633516
354813.389233576,45.57669292043141
375837.4042884447,45.07700351657508
398107.1705534979,44.57727718778673
421696.5034285829,44.07751755885009
446683.5921509638,43.57772781405522
473151.2589614813,43.07791073917119
501187.2336272731,42.57806875818911
530884.4442309892,42.07820396531047
562341.3251903499,41.57831815259721
595662.1435290114,41.0784128336413
630957.3444801943,40.57848926356496
668343.9175686156,40.07854845560833
707945.784384139,39.57859119452532
749894.2093324569,39.07861804696011
794328.2347242826,38.57862936894073
841395.1416451962,38.07862531058844
891250.9381337467,37.57860581810306
944060.8762859247,37.0785706330518
1000000.000000001,36.57851928895237
1059253.72517729,36.07845110510429
1122018.454301965,35.57836517758784
1188502.22743702,35.07826036731529
1258925.411794169,34.57813528497451
1333521.432163326,34.07798827267175
1412537.544622756,33.57781738203171
1496235.656094436,33.07762034847067
1584893.192461116,32.57739456130872
1678804.018122563,32.07713702933053
1778279.410038925,31.57684434135221
1883649.089489803,31.07651262128148
1995262.314968882,30.57613747709269
2113489.03983665,30.07571394306359
2238721.138568343,29.57523641453136
2371373.705661659,29.07469857433835
2511886.431509584,28.57409331003473
2660725.059798813,28.07341262079374
2818382.931264458,27.57264751287073
2985382.618917964,27.07178788230733
3162277.660168384,26.57082238343059
3349654.391578281,26.06973828153686
3548133.892335759,25.56852128797733
3758374.042884447,25.06715537566887
3981071.705534978,24.56562257285014
4216965.034285828,24.06390273268215
4466835.921509637,23.56197327605685
4731512.589614811,23.05980890472816
5011872.33627273,22.55738128161976
5308844.442309891,22.05465867489378
5623413.251903499,21.55160556209129
5956621.435290113,21.04818219038387
6309573.444801942,20.54434408871316
6683439.175686155,20.04004152735695
7079457.843841389,19.53521892025535
7498942.093324569,19.02981416528415
7943282.347242827,18.52375791759304
8413951.416451963,18.01697279116921
8912509.381337468,17.50937248397652
9440608.762859248,17.00086082240576
10000000.00000001,16.49133072140697
10592537.2517729,15.98066305763039
11220184.54301965,15.46872545425497
11885022.2743702,14.95537097802751
12589254.11794169,14.44043675147526
13335214.32163326,13.92374248640514
14125375.44622757,13.4050889487906
14962356.56094436,12.88425637009864
15848931.92461116,12.36100282614761
16788040.18122563,11.83506261181833
17782794.10038926,11.30614464843592
18836490.89489803,10.77393097041355
19952623.14968883,10.23807534872793
