Diff_Out_Magnitude X,Diff_Out_Magnitude Y
0,76.13377626455909
0.05,76.23027086281417
0.1,76.28218384855492
0.15,76.31095676187213
0.2,76.32593391640059
0.25,76.33282376079541
0.3,76.33658263837287
0.35,76.34235224407067
0.4,76.35464865783595
0.45,76.37506342118127
0.4999999999999999,76.40021195176149
0.5499999999999999,76.42621870019235
0.6,76.44997633905781
0.65,76.4699227275499
0.7000000000000001,76.48509192184248
0.7500000000000001,76.49394426034966
0.8000000000000002,76.49341981242658
0.8500000000000002,76.47680499455936
0.9000000000000002,76.42921812309348
0.9500000000000003,76.28447733763673
1,75.84467877265206
1.05,73.7343628103813
1.1,66.05942234723972
1.15,56.17297154612899
1.2,46.9315819952111
1.25,38.7043101206207
1.3,31.77277637601554
1.350000000000001,26.08612478162588
1.400000000000001,21.46942752291489
1.450000000000001,17.68441114477669
1.500000000000001,14.52132357334907
1.550000000000001,11.8156846546817
1.600000000000001,9.44696311670584
1.650000000000001,7.329590644647469
1.700000000000001,5.403138824212748
1.750000000000001,3.624360670397841
1.8,1.961506905622485
