Diff_Out_Magnitude X,Diff_Out_Magnitude Y
21134890.3983665,13.12958631341236
22387211.38568343,12.60562418167638
23713737.05661659,12.07889822984291
25118864.31509584,11.54911015615563
26607250.59798814,11.01593437796469
28183829.31264459,10.47901670416689
29853826.18917965,9.937973235271219
31622776.60168385,9.392389576796829
33496543.91578282,8.841820464325183
35481338.92335761,8.285789910133435
37583740.42884448,7.723791990747331
39810717.0553498,7.155292400487929
42169650.3428583,6.579730896398969
44668359.21509639,5.996524752903031
47315125.89614813,5.405073328187443
50118723.36272731,4.804763816910432
53088444.42309893,4.194978224099653
56234132.51903501,3.575101542720414
59566214.35290115,2.94453105321274
63095734.44801944,2.302686589825897
66834391.75686158,1.649021540106767
70794578.43841392,0.9830342664855067
74989420.93324572,0.3042795700369166
79432823.47242829,-0.3876202356022895
84139514.16451965,-1.09296509958458
